global_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed_mode,max_step,runner
1550,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1551,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1552,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1553,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1554,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1555,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1556,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1557,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1558,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1559,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1560,tomato,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
1561,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1562,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1563,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1564,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1565,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1566,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1567,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1568,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1569,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1570,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1571,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1572,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1573,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1574,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1575,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1576,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1577,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1578,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1579,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1580,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1581,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1582,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1583,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1584,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1585,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1586,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1587,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1588,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1589,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1590,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1591,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1592,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1593,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1594,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1595,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1596,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1597,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1598,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1599,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
1600,tomato,05,human-proxy,0.0,0.0,0.8,random,50,ours
