global_index,pair_id,domain,scene,iteration,threshold,seed
3168,288,wastesorting,3,8,1.0,4009997013
3169,289,wastesorting,3,9,0.0,4284471718
3170,289,wastesorting,3,9,0.1,4284471718
3171,289,wastesorting,3,9,0.2,4284471718
3172,289,wastesorting,3,9,0.3,4284471718
3173,289,wastesorting,3,9,0.4,4284471718
3174,289,wastesorting,3,9,0.5,4284471718
3175,289,wastesorting,3,9,0.6,4284471718
3176,289,wastesorting,3,9,0.7,4284471718
3177,289,wastesorting,3,9,0.8,4284471718
3178,289,wastesorting,3,9,0.9,4284471718
3179,289,wastesorting,3,9,1.0,4284471718
3180,290,wastesorting,3,10,0.0,3192216645
3181,290,wastesorting,3,10,0.1,3192216645
3182,290,wastesorting,3,10,0.2,3192216645
3183,290,wastesorting,3,10,0.3,3192216645
3184,290,wastesorting,3,10,0.4,3192216645
3185,290,wastesorting,3,10,0.5,3192216645
3186,290,wastesorting,3,10,0.6,3192216645
3187,290,wastesorting,3,10,0.7,3192216645
3188,290,wastesorting,3,10,0.8,3192216645
3189,290,wastesorting,3,10,0.9,3192216645
3190,290,wastesorting,3,10,1.0,3192216645
3191,291,wastesorting,3,11,0.0,2405727599
3192,291,wastesorting,3,11,0.1,2405727599
3193,291,wastesorting,3,11,0.2,2405727599
3194,291,wastesorting,3,11,0.3,2405727599
3195,291,wastesorting,3,11,0.4,2405727599
3196,291,wastesorting,3,11,0.5,2405727599
3197,291,wastesorting,3,11,0.6,2405727599
3198,291,wastesorting,3,11,0.7,2405727599
3199,291,wastesorting,3,11,0.8,2405727599
3200,291,wastesorting,3,11,0.9,2405727599
3201,291,wastesorting,3,11,1.0,2405727599
3202,292,wastesorting,3,12,0.0,4057870777
3203,292,wastesorting,3,12,0.1,4057870777
3204,292,wastesorting,3,12,0.2,4057870777
3205,292,wastesorting,3,12,0.3,4057870777
3206,292,wastesorting,3,12,0.4,4057870777
3207,292,wastesorting,3,12,0.5,4057870777
3208,292,wastesorting,3,12,0.6,4057870777
3209,292,wastesorting,3,12,0.7,4057870777
3210,292,wastesorting,3,12,0.8,4057870777
3211,292,wastesorting,3,12,0.9,4057870777
3212,292,wastesorting,3,12,1.0,4057870777
3213,293,wastesorting,3,13,0.0,1046138172
3214,293,wastesorting,3,13,0.1,1046138172
3215,293,wastesorting,3,13,0.2,1046138172
3216,293,wastesorting,3,13,0.3,1046138172
3217,293,wastesorting,3,13,0.4,1046138172
3218,293,wastesorting,3,13,0.5,1046138172
3219,293,wastesorting,3,13,0.6,1046138172
3220,293,wastesorting,3,13,0.7,1046138172
3221,293,wastesorting,3,13,0.8,1046138172
3222,293,wastesorting,3,13,0.9,1046138172
3223,293,wastesorting,3,13,1.0,1046138172
3224,294,wastesorting,3,14,0.0,2213735067
3225,294,wastesorting,3,14,0.1,2213735067
3226,294,wastesorting,3,14,0.2,2213735067
3227,294,wastesorting,3,14,0.3,2213735067
3228,294,wastesorting,3,14,0.4,2213735067
3229,294,wastesorting,3,14,0.5,2213735067
3230,294,wastesorting,3,14,0.6,2213735067
3231,294,wastesorting,3,14,0.7,2213735067
3232,294,wastesorting,3,14,0.8,2213735067
3233,294,wastesorting,3,14,0.9,2213735067
3234,294,wastesorting,3,14,1.0,2213735067
3235,295,wastesorting,3,15,0.0,2627567425
3236,295,wastesorting,3,15,0.1,2627567425
3237,295,wastesorting,3,15,0.2,2627567425
3238,295,wastesorting,3,15,0.3,2627567425
3239,295,wastesorting,3,15,0.4,2627567425
3240,295,wastesorting,3,15,0.5,2627567425
3241,295,wastesorting,3,15,0.6,2627567425
3242,295,wastesorting,3,15,0.7,2627567425
3243,295,wastesorting,3,15,0.8,2627567425
3244,295,wastesorting,3,15,0.9,2627567425
3245,295,wastesorting,3,15,1.0,2627567425
3246,296,wastesorting,3,16,0.0,919357489
3247,296,wastesorting,3,16,0.1,919357489
3248,296,wastesorting,3,16,0.2,919357489
3249,296,wastesorting,3,16,0.3,919357489
3250,296,wastesorting,3,16,0.4,919357489
3251,296,wastesorting,3,16,0.5,919357489
3252,296,wastesorting,3,16,0.6,919357489
3253,296,wastesorting,3,16,0.7,919357489
3254,296,wastesorting,3,16,0.8,919357489
3255,296,wastesorting,3,16,0.9,919357489
3256,296,wastesorting,3,16,1.0,919357489
3257,297,wastesorting,3,17,0.0,880906333
3258,297,wastesorting,3,17,0.1,880906333
3259,297,wastesorting,3,17,0.2,880906333
3260,297,wastesorting,3,17,0.3,880906333
3261,297,wastesorting,3,17,0.4,880906333
3262,297,wastesorting,3,17,0.5,880906333
3263,297,wastesorting,3,17,0.6,880906333
3264,297,wastesorting,3,17,0.7,880906333
3265,297,wastesorting,3,17,0.8,880906333
3266,297,wastesorting,3,17,0.9,880906333
3267,297,wastesorting,3,17,1.0,880906333
3268,298,wastesorting,3,18,0.0,2086564713
3269,298,wastesorting,3,18,0.1,2086564713
3270,298,wastesorting,3,18,0.2,2086564713
3271,298,wastesorting,3,18,0.3,2086564713
3272,298,wastesorting,3,18,0.4,2086564713
3273,298,wastesorting,3,18,0.5,2086564713
3274,298,wastesorting,3,18,0.6,2086564713
3275,298,wastesorting,3,18,0.7,2086564713
3276,298,wastesorting,3,18,0.8,2086564713
3277,298,wastesorting,3,18,0.9,2086564713
3278,298,wastesorting,3,18,1.0,2086564713
3279,299,wastesorting,3,19,0.0,107104997
3280,299,wastesorting,3,19,0.1,107104997
3281,299,wastesorting,3,19,0.2,107104997
3282,299,wastesorting,3,19,0.3,107104997
3283,299,wastesorting,3,19,0.4,107104997
3284,299,wastesorting,3,19,0.5,107104997
3285,299,wastesorting,3,19,0.6,107104997
3286,299,wastesorting,3,19,0.7,107104997
3287,299,wastesorting,3,19,0.8,107104997
3288,299,wastesorting,3,19,0.9,107104997
3289,299,wastesorting,3,19,1.0,107104997
3290,300,wastesorting,3,20,0.0,1111681151
3291,300,wastesorting,3,20,0.1,1111681151
3292,300,wastesorting,3,20,0.2,1111681151
3293,300,wastesorting,3,20,0.3,1111681151
3294,300,wastesorting,3,20,0.4,1111681151
3295,300,wastesorting,3,20,0.5,1111681151
3296,300,wastesorting,3,20,0.6,1111681151
3297,300,wastesorting,3,20,0.7,1111681151
3298,300,wastesorting,3,20,0.8,1111681151
3299,300,wastesorting,3,20,0.9,1111681151
3300,300,wastesorting,3,20,1.0,1111681151
3301,301,wastesorting,3,21,0.0,2726172908
3302,301,wastesorting,3,21,0.1,2726172908
3303,301,wastesorting,3,21,0.2,2726172908
3304,301,wastesorting,3,21,0.3,2726172908
3305,301,wastesorting,3,21,0.4,2726172908
3306,301,wastesorting,3,21,0.5,2726172908
3307,301,wastesorting,3,21,0.6,2726172908
3308,301,wastesorting,3,21,0.7,2726172908
3309,301,wastesorting,3,21,0.8,2726172908
3310,301,wastesorting,3,21,0.9,2726172908
3311,301,wastesorting,3,21,1.0,2726172908
3312,302,wastesorting,3,22,0.0,973175075
3313,302,wastesorting,3,22,0.1,973175075
3314,302,wastesorting,3,22,0.2,973175075
3315,302,wastesorting,3,22,0.3,973175075
3316,302,wastesorting,3,22,0.4,973175075
3317,302,wastesorting,3,22,0.5,973175075
3318,302,wastesorting,3,22,0.6,973175075
3319,302,wastesorting,3,22,0.7,973175075
3320,302,wastesorting,3,22,0.8,973175075
3321,302,wastesorting,3,22,0.9,973175075
3322,302,wastesorting,3,22,1.0,973175075
3323,303,wastesorting,3,23,0.0,4162550868
3324,303,wastesorting,3,23,0.1,4162550868
3325,303,wastesorting,3,23,0.2,4162550868
3326,303,wastesorting,3,23,0.3,4162550868
3327,303,wastesorting,3,23,0.4,4162550868
3328,303,wastesorting,3,23,0.5,4162550868
3329,303,wastesorting,3,23,0.6,4162550868
3330,303,wastesorting,3,23,0.7,4162550868
3331,303,wastesorting,3,23,0.8,4162550868
3332,303,wastesorting,3,23,0.9,4162550868
3333,303,wastesorting,3,23,1.0,4162550868
3334,304,wastesorting,3,24,0.0,3097763656
3335,304,wastesorting,3,24,0.1,3097763656
3336,304,wastesorting,3,24,0.2,3097763656
3337,304,wastesorting,3,24,0.3,3097763656
3338,304,wastesorting,3,24,0.4,3097763656
3339,304,wastesorting,3,24,0.5,3097763656
3340,304,wastesorting,3,24,0.6,3097763656
3341,304,wastesorting,3,24,0.7,3097763656
3342,304,wastesorting,3,24,0.8,3097763656
3343,304,wastesorting,3,24,0.9,3097763656
3344,304,wastesorting,3,24,1.0,3097763656
3345,305,wastesorting,3,25,0.0,3504379821
3346,305,wastesorting,3,25,0.1,3504379821
3347,305,wastesorting,3,25,0.2,3504379821
3348,305,wastesorting,3,25,0.3,3504379821
3349,305,wastesorting,3,25,0.4,3504379821
3350,305,wastesorting,3,25,0.5,3504379821
3351,305,wastesorting,3,25,0.6,3504379821
3352,305,wastesorting,3,25,0.7,3504379821
3353,305,wastesorting,3,25,0.8,3504379821
3354,305,wastesorting,3,25,0.9,3504379821
3355,305,wastesorting,3,25,1.0,3504379821
3356,306,wastesorting,3,26,0.0,3493504354
3357,306,wastesorting,3,26,0.1,3493504354
3358,306,wastesorting,3,26,0.2,3493504354
3359,306,wastesorting,3,26,0.3,3493504354
3360,306,wastesorting,3,26,0.4,3493504354
3361,306,wastesorting,3,26,0.5,3493504354
3362,306,wastesorting,3,26,0.6,3493504354
3363,306,wastesorting,3,26,0.7,3493504354
3364,306,wastesorting,3,26,0.8,3493504354
3365,306,wastesorting,3,26,0.9,3493504354
3366,306,wastesorting,3,26,1.0,3493504354
3367,307,wastesorting,3,27,0.0,3499945298
3368,307,wastesorting,3,27,0.1,3499945298
3369,307,wastesorting,3,27,0.2,3499945298
3370,307,wastesorting,3,27,0.3,3499945298
3371,307,wastesorting,3,27,0.4,3499945298
3372,307,wastesorting,3,27,0.5,3499945298
3373,307,wastesorting,3,27,0.6,3499945298
3374,307,wastesorting,3,27,0.7,3499945298
3375,307,wastesorting,3,27,0.8,3499945298
3376,307,wastesorting,3,27,0.9,3499945298
3377,307,wastesorting,3,27,1.0,3499945298
3378,308,wastesorting,3,28,0.0,1742537450
3379,308,wastesorting,3,28,0.1,1742537450
3380,308,wastesorting,3,28,0.2,1742537450
3381,308,wastesorting,3,28,0.3,1742537450
3382,308,wastesorting,3,28,0.4,1742537450
3383,308,wastesorting,3,28,0.5,1742537450
3384,308,wastesorting,3,28,0.6,1742537450
3385,308,wastesorting,3,28,0.7,1742537450
3386,308,wastesorting,3,28,0.8,1742537450
3387,308,wastesorting,3,28,0.9,1742537450
3388,308,wastesorting,3,28,1.0,1742537450
3389,309,wastesorting,3,29,0.0,1757835634
3390,309,wastesorting,3,29,0.1,1757835634
3391,309,wastesorting,3,29,0.2,1757835634
3392,309,wastesorting,3,29,0.3,1757835634
3393,309,wastesorting,3,29,0.4,1757835634
3394,309,wastesorting,3,29,0.5,1757835634
3395,309,wastesorting,3,29,0.6,1757835634
3396,309,wastesorting,3,29,0.7,1757835634
3397,309,wastesorting,3,29,0.8,1757835634
3398,309,wastesorting,3,29,0.9,1757835634
3399,309,wastesorting,3,29,1.0,1757835634
3400,310,wastesorting,3,30,0.0,3310904599
3401,310,wastesorting,3,30,0.1,3310904599
3402,310,wastesorting,3,30,0.2,3310904599
3403,310,wastesorting,3,30,0.3,3310904599
3404,310,wastesorting,3,30,0.4,3310904599
3405,310,wastesorting,3,30,0.5,3310904599
3406,310,wastesorting,3,30,0.6,3310904599
3407,310,wastesorting,3,30,0.7,3310904599
3408,310,wastesorting,3,30,0.8,3310904599
3409,310,wastesorting,3,30,0.9,3310904599
3410,310,wastesorting,3,30,1.0,3310904599
3411,311,wastesorting,3,31,0.0,3393114036
3412,311,wastesorting,3,31,0.1,3393114036
3413,311,wastesorting,3,31,0.2,3393114036
3414,311,wastesorting,3,31,0.3,3393114036
3415,311,wastesorting,3,31,0.4,3393114036
3416,311,wastesorting,3,31,0.5,3393114036
3417,311,wastesorting,3,31,0.6,3393114036
3418,311,wastesorting,3,31,0.7,3393114036
3419,311,wastesorting,3,31,0.8,3393114036
3420,311,wastesorting,3,31,0.9,3393114036
3421,311,wastesorting,3,31,1.0,3393114036
3422,312,wastesorting,3,32,0.0,467689951
3423,312,wastesorting,3,32,0.1,467689951
3424,312,wastesorting,3,32,0.2,467689951
3425,312,wastesorting,3,32,0.3,467689951
3426,312,wastesorting,3,32,0.4,467689951
3427,312,wastesorting,3,32,0.5,467689951
3428,312,wastesorting,3,32,0.6,467689951
3429,312,wastesorting,3,32,0.7,467689951
3430,312,wastesorting,3,32,0.8,467689951
3431,312,wastesorting,3,32,0.9,467689951
3432,312,wastesorting,3,32,1.0,467689951
3433,313,wastesorting,3,33,0.0,2890341913
3434,313,wastesorting,3,33,0.1,2890341913
3435,313,wastesorting,3,33,0.2,2890341913
3436,313,wastesorting,3,33,0.3,2890341913
3437,313,wastesorting,3,33,0.4,2890341913
3438,313,wastesorting,3,33,0.5,2890341913
3439,313,wastesorting,3,33,0.6,2890341913
3440,313,wastesorting,3,33,0.7,2890341913
3441,313,wastesorting,3,33,0.8,2890341913
3442,313,wastesorting,3,33,0.9,2890341913
3443,313,wastesorting,3,33,1.0,2890341913
3444,314,wastesorting,3,34,0.0,4240417840
3445,314,wastesorting,3,34,0.1,4240417840
3446,314,wastesorting,3,34,0.2,4240417840
3447,314,wastesorting,3,34,0.3,4240417840
3448,314,wastesorting,3,34,0.4,4240417840
3449,314,wastesorting,3,34,0.5,4240417840
3450,314,wastesorting,3,34,0.6,4240417840
3451,314,wastesorting,3,34,0.7,4240417840
3452,314,wastesorting,3,34,0.8,4240417840
3453,314,wastesorting,3,34,0.9,4240417840
3454,314,wastesorting,3,34,1.0,4240417840
3455,315,wastesorting,3,35,0.0,4122774834
3456,315,wastesorting,3,35,0.1,4122774834
3457,315,wastesorting,3,35,0.2,4122774834
3458,315,wastesorting,3,35,0.3,4122774834
3459,315,wastesorting,3,35,0.4,4122774834
3460,315,wastesorting,3,35,0.5,4122774834
3461,315,wastesorting,3,35,0.6,4122774834
3462,315,wastesorting,3,35,0.7,4122774834
3463,315,wastesorting,3,35,0.8,4122774834
3464,315,wastesorting,3,35,0.9,4122774834
3465,315,wastesorting,3,35,1.0,4122774834
3466,316,wastesorting,3,36,0.0,3147874286
3467,316,wastesorting,3,36,0.1,3147874286
3468,316,wastesorting,3,36,0.2,3147874286
3469,316,wastesorting,3,36,0.3,3147874286
3470,316,wastesorting,3,36,0.4,3147874286
3471,316,wastesorting,3,36,0.5,3147874286
3472,316,wastesorting,3,36,0.6,3147874286
3473,316,wastesorting,3,36,0.7,3147874286
3474,316,wastesorting,3,36,0.8,3147874286
3475,316,wastesorting,3,36,0.9,3147874286
3476,316,wastesorting,3,36,1.0,3147874286
3477,317,wastesorting,3,37,0.0,513251791
3478,317,wastesorting,3,37,0.1,513251791
3479,317,wastesorting,3,37,0.2,513251791
3480,317,wastesorting,3,37,0.3,513251791
3481,317,wastesorting,3,37,0.4,513251791
3482,317,wastesorting,3,37,0.5,513251791
3483,317,wastesorting,3,37,0.6,513251791
3484,317,wastesorting,3,37,0.7,513251791
3485,317,wastesorting,3,37,0.8,513251791
3486,317,wastesorting,3,37,0.9,513251791
3487,317,wastesorting,3,37,1.0,513251791
3488,318,wastesorting,3,38,0.0,1507752926
3489,318,wastesorting,3,38,0.1,1507752926
3490,318,wastesorting,3,38,0.2,1507752926
3491,318,wastesorting,3,38,0.3,1507752926
3492,318,wastesorting,3,38,0.4,1507752926
3493,318,wastesorting,3,38,0.5,1507752926
3494,318,wastesorting,3,38,0.6,1507752926
3495,318,wastesorting,3,38,0.7,1507752926
3496,318,wastesorting,3,38,0.8,1507752926
3497,318,wastesorting,3,38,0.9,1507752926
3498,318,wastesorting,3,38,1.0,1507752926
3499,319,wastesorting,3,39,0.0,1851169445
3500,319,wastesorting,3,39,0.1,1851169445
3501,319,wastesorting,3,39,0.2,1851169445
3502,319,wastesorting,3,39,0.3,1851169445
3503,319,wastesorting,3,39,0.4,1851169445
3504,319,wastesorting,3,39,0.5,1851169445
3505,319,wastesorting,3,39,0.6,1851169445
3506,319,wastesorting,3,39,0.7,1851169445
3507,319,wastesorting,3,39,0.8,1851169445
3508,319,wastesorting,3,39,0.9,1851169445
3509,319,wastesorting,3,39,1.0,1851169445
3510,320,wastesorting,3,40,0.0,3287573861
3511,320,wastesorting,3,40,0.1,3287573861
3512,320,wastesorting,3,40,0.2,3287573861
3513,320,wastesorting,3,40,0.3,3287573861
3514,320,wastesorting,3,40,0.4,3287573861
3515,320,wastesorting,3,40,0.5,3287573861
3516,320,wastesorting,3,40,0.6,3287573861
3517,320,wastesorting,3,40,0.7,3287573861
3518,320,wastesorting,3,40,0.8,3287573861
3519,320,wastesorting,3,40,0.9,3287573861
3520,320,wastesorting,3,40,1.0,3287573861
3521,321,wastesorting,4,1,0.0,210509165
3522,321,wastesorting,4,1,0.1,210509165
3523,321,wastesorting,4,1,0.2,210509165
3524,321,wastesorting,4,1,0.3,210509165
3525,321,wastesorting,4,1,0.4,210509165
3526,321,wastesorting,4,1,0.5,210509165
3527,321,wastesorting,4,1,0.6,210509165
3528,321,wastesorting,4,1,0.7,210509165
3529,321,wastesorting,4,1,0.8,210509165
3530,321,wastesorting,4,1,0.9,210509165
3531,321,wastesorting,4,1,1.0,210509165
3532,322,wastesorting,4,2,0.0,4171382050
3533,322,wastesorting,4,2,0.1,4171382050
3534,322,wastesorting,4,2,0.2,4171382050
3535,322,wastesorting,4,2,0.3,4171382050
3536,322,wastesorting,4,2,0.4,4171382050
3537,322,wastesorting,4,2,0.5,4171382050
3538,322,wastesorting,4,2,0.6,4171382050
3539,322,wastesorting,4,2,0.7,4171382050
3540,322,wastesorting,4,2,0.8,4171382050
3541,322,wastesorting,4,2,0.9,4171382050
3542,322,wastesorting,4,2,1.0,4171382050
3543,323,wastesorting,4,3,0.0,2800390636
3544,323,wastesorting,4,3,0.1,2800390636
3545,323,wastesorting,4,3,0.2,2800390636
3546,323,wastesorting,4,3,0.3,2800390636
3547,323,wastesorting,4,3,0.4,2800390636
3548,323,wastesorting,4,3,0.5,2800390636
3549,323,wastesorting,4,3,0.6,2800390636
3550,323,wastesorting,4,3,0.7,2800390636
3551,323,wastesorting,4,3,0.8,2800390636
3552,323,wastesorting,4,3,0.9,2800390636
3553,323,wastesorting,4,3,1.0,2800390636
3554,324,wastesorting,4,4,0.0,3628177464
3555,324,wastesorting,4,4,0.1,3628177464
3556,324,wastesorting,4,4,0.2,3628177464
3557,324,wastesorting,4,4,0.3,3628177464
3558,324,wastesorting,4,4,0.4,3628177464
3559,324,wastesorting,4,4,0.5,3628177464
3560,324,wastesorting,4,4,0.6,3628177464
3561,324,wastesorting,4,4,0.7,3628177464
3562,324,wastesorting,4,4,0.8,3628177464
3563,324,wastesorting,4,4,0.9,3628177464
3564,324,wastesorting,4,4,1.0,3628177464
3565,325,wastesorting,4,5,0.0,1802199158
3566,325,wastesorting,4,5,0.1,1802199158
3567,325,wastesorting,4,5,0.2,1802199158
3568,325,wastesorting,4,5,0.3,1802199158
3569,325,wastesorting,4,5,0.4,1802199158
3570,325,wastesorting,4,5,0.5,1802199158
3571,325,wastesorting,4,5,0.6,1802199158
3572,325,wastesorting,4,5,0.7,1802199158
3573,325,wastesorting,4,5,0.8,1802199158
3574,325,wastesorting,4,5,0.9,1802199158
3575,325,wastesorting,4,5,1.0,1802199158
3576,326,wastesorting,4,6,0.0,1621978598
3577,326,wastesorting,4,6,0.1,1621978598
3578,326,wastesorting,4,6,0.2,1621978598
3579,326,wastesorting,4,6,0.3,1621978598
3580,326,wastesorting,4,6,0.4,1621978598
3581,326,wastesorting,4,6,0.5,1621978598
3582,326,wastesorting,4,6,0.6,1621978598
3583,326,wastesorting,4,6,0.7,1621978598
3584,326,wastesorting,4,6,0.8,1621978598
3585,326,wastesorting,4,6,0.9,1621978598
3586,326,wastesorting,4,6,1.0,1621978598
3587,327,wastesorting,4,7,0.0,921711751
3588,327,wastesorting,4,7,0.1,921711751
3589,327,wastesorting,4,7,0.2,921711751
3590,327,wastesorting,4,7,0.3,921711751
3591,327,wastesorting,4,7,0.4,921711751
3592,327,wastesorting,4,7,0.5,921711751
3593,327,wastesorting,4,7,0.6,921711751
3594,327,wastesorting,4,7,0.7,921711751
3595,327,wastesorting,4,7,0.8,921711751
3596,327,wastesorting,4,7,0.9,921711751
3597,327,wastesorting,4,7,1.0,921711751
3598,328,wastesorting,4,8,0.0,412703919
3599,328,wastesorting,4,8,0.1,412703919
3600,328,wastesorting,4,8,0.2,412703919
3601,328,wastesorting,4,8,0.3,412703919
3602,328,wastesorting,4,8,0.4,412703919
3603,328,wastesorting,4,8,0.5,412703919
3604,328,wastesorting,4,8,0.6,412703919
3605,328,wastesorting,4,8,0.7,412703919
3606,328,wastesorting,4,8,0.8,412703919
3607,328,wastesorting,4,8,0.9,412703919
3608,328,wastesorting,4,8,1.0,412703919
3609,329,wastesorting,4,9,0.0,1476086882
3610,329,wastesorting,4,9,0.1,1476086882
3611,329,wastesorting,4,9,0.2,1476086882
3612,329,wastesorting,4,9,0.3,1476086882
3613,329,wastesorting,4,9,0.4,1476086882
3614,329,wastesorting,4,9,0.5,1476086882
3615,329,wastesorting,4,9,0.6,1476086882
3616,329,wastesorting,4,9,0.7,1476086882
3617,329,wastesorting,4,9,0.8,1476086882
3618,329,wastesorting,4,9,0.9,1476086882
3619,329,wastesorting,4,9,1.0,1476086882
3620,330,wastesorting,4,10,0.0,2944984555
3621,330,wastesorting,4,10,0.1,2944984555
3622,330,wastesorting,4,10,0.2,2944984555
3623,330,wastesorting,4,10,0.3,2944984555
3624,330,wastesorting,4,10,0.4,2944984555
3625,330,wastesorting,4,10,0.5,2944984555
3626,330,wastesorting,4,10,0.6,2944984555
3627,330,wastesorting,4,10,0.7,2944984555
3628,330,wastesorting,4,10,0.8,2944984555
3629,330,wastesorting,4,10,0.9,2944984555
3630,330,wastesorting,4,10,1.0,2944984555
3631,331,wastesorting,4,11,0.0,17732472
3632,331,wastesorting,4,11,0.1,17732472
3633,331,wastesorting,4,11,0.2,17732472
3634,331,wastesorting,4,11,0.3,17732472
3635,331,wastesorting,4,11,0.4,17732472
3636,331,wastesorting,4,11,0.5,17732472
3637,331,wastesorting,4,11,0.6,17732472
3638,331,wastesorting,4,11,0.7,17732472
3639,331,wastesorting,4,11,0.8,17732472
3640,331,wastesorting,4,11,0.9,17732472
3641,331,wastesorting,4,11,1.0,17732472
3642,332,wastesorting,4,12,0.0,4064243620
3643,332,wastesorting,4,12,0.1,4064243620
3644,332,wastesorting,4,12,0.2,4064243620
3645,332,wastesorting,4,12,0.3,4064243620
3646,332,wastesorting,4,12,0.4,4064243620
3647,332,wastesorting,4,12,0.5,4064243620
3648,332,wastesorting,4,12,0.6,4064243620
3649,332,wastesorting,4,12,0.7,4064243620
3650,332,wastesorting,4,12,0.8,4064243620
3651,332,wastesorting,4,12,0.9,4064243620
3652,332,wastesorting,4,12,1.0,4064243620
3653,333,wastesorting,4,13,0.0,3502284573
3654,333,wastesorting,4,13,0.1,3502284573
3655,333,wastesorting,4,13,0.2,3502284573
3656,333,wastesorting,4,13,0.3,3502284573
3657,333,wastesorting,4,13,0.4,3502284573
3658,333,wastesorting,4,13,0.5,3502284573
3659,333,wastesorting,4,13,0.6,3502284573
3660,333,wastesorting,4,13,0.7,3502284573
3661,333,wastesorting,4,13,0.8,3502284573
3662,333,wastesorting,4,13,0.9,3502284573
3663,333,wastesorting,4,13,1.0,3502284573
3664,334,wastesorting,4,14,0.0,402461143
3665,334,wastesorting,4,14,0.1,402461143
3666,334,wastesorting,4,14,0.2,402461143
3667,334,wastesorting,4,14,0.3,402461143
3668,334,wastesorting,4,14,0.4,402461143
3669,334,wastesorting,4,14,0.5,402461143
3670,334,wastesorting,4,14,0.6,402461143
3671,334,wastesorting,4,14,0.7,402461143
3672,334,wastesorting,4,14,0.8,402461143
3673,334,wastesorting,4,14,0.9,402461143
3674,334,wastesorting,4,14,1.0,402461143
3675,335,wastesorting,4,15,0.0,3548302687
3676,335,wastesorting,4,15,0.1,3548302687
3677,335,wastesorting,4,15,0.2,3548302687
3678,335,wastesorting,4,15,0.3,3548302687
3679,335,wastesorting,4,15,0.4,3548302687
3680,335,wastesorting,4,15,0.5,3548302687
3681,335,wastesorting,4,15,0.6,3548302687
3682,335,wastesorting,4,15,0.7,3548302687
3683,335,wastesorting,4,15,0.8,3548302687
3684,335,wastesorting,4,15,0.9,3548302687
3685,335,wastesorting,4,15,1.0,3548302687
3686,336,wastesorting,4,16,0.0,3004073706
3687,336,wastesorting,4,16,0.1,3004073706
3688,336,wastesorting,4,16,0.2,3004073706
3689,336,wastesorting,4,16,0.3,3004073706
3690,336,wastesorting,4,16,0.4,3004073706
3691,336,wastesorting,4,16,0.5,3004073706
3692,336,wastesorting,4,16,0.6,3004073706
3693,336,wastesorting,4,16,0.7,3004073706
3694,336,wastesorting,4,16,0.8,3004073706
3695,336,wastesorting,4,16,0.9,3004073706
3696,336,wastesorting,4,16,1.0,3004073706
3697,337,wastesorting,4,17,0.0,105455322
3698,337,wastesorting,4,17,0.1,105455322
3699,337,wastesorting,4,17,0.2,105455322
3700,337,wastesorting,4,17,0.3,105455322
3701,337,wastesorting,4,17,0.4,105455322
3702,337,wastesorting,4,17,0.5,105455322
3703,337,wastesorting,4,17,0.6,105455322
3704,337,wastesorting,4,17,0.7,105455322
3705,337,wastesorting,4,17,0.8,105455322
3706,337,wastesorting,4,17,0.9,105455322
3707,337,wastesorting,4,17,1.0,105455322
3708,338,wastesorting,4,18,0.0,340774356
3709,338,wastesorting,4,18,0.1,340774356
3710,338,wastesorting,4,18,0.2,340774356
3711,338,wastesorting,4,18,0.3,340774356
3712,338,wastesorting,4,18,0.4,340774356
3713,338,wastesorting,4,18,0.5,340774356
3714,338,wastesorting,4,18,0.6,340774356
3715,338,wastesorting,4,18,0.7,340774356
3716,338,wastesorting,4,18,0.8,340774356
3717,338,wastesorting,4,18,0.9,340774356
3718,338,wastesorting,4,18,1.0,340774356
3719,339,wastesorting,4,19,0.0,2294354919
3720,339,wastesorting,4,19,0.1,2294354919
3721,339,wastesorting,4,19,0.2,2294354919
3722,339,wastesorting,4,19,0.3,2294354919
3723,339,wastesorting,4,19,0.4,2294354919
3724,339,wastesorting,4,19,0.5,2294354919
3725,339,wastesorting,4,19,0.6,2294354919
3726,339,wastesorting,4,19,0.7,2294354919
3727,339,wastesorting,4,19,0.8,2294354919
3728,339,wastesorting,4,19,0.9,2294354919
3729,339,wastesorting,4,19,1.0,2294354919
3730,340,wastesorting,4,20,0.0,2695424520
3731,340,wastesorting,4,20,0.1,2695424520
3732,340,wastesorting,4,20,0.2,2695424520
3733,340,wastesorting,4,20,0.3,2695424520
3734,340,wastesorting,4,20,0.4,2695424520
3735,340,wastesorting,4,20,0.5,2695424520
3736,340,wastesorting,4,20,0.6,2695424520
3737,340,wastesorting,4,20,0.7,2695424520
3738,340,wastesorting,4,20,0.8,2695424520
3739,340,wastesorting,4,20,0.9,2695424520
3740,340,wastesorting,4,20,1.0,2695424520
3741,341,wastesorting,4,21,0.0,420735045
3742,341,wastesorting,4,21,0.1,420735045
3743,341,wastesorting,4,21,0.2,420735045
3744,341,wastesorting,4,21,0.3,420735045
3745,341,wastesorting,4,21,0.4,420735045
3746,341,wastesorting,4,21,0.5,420735045
3747,341,wastesorting,4,21,0.6,420735045
3748,341,wastesorting,4,21,0.7,420735045
3749,341,wastesorting,4,21,0.8,420735045
3750,341,wastesorting,4,21,0.9,420735045
3751,341,wastesorting,4,21,1.0,420735045
3752,342,wastesorting,4,22,0.0,4132329194
3753,342,wastesorting,4,22,0.1,4132329194
3754,342,wastesorting,4,22,0.2,4132329194
3755,342,wastesorting,4,22,0.3,4132329194
